run_timestamp,run_id,target,task_type,model_index,model,n_features,n_train,n_validation,random_state,status,runtime_seconds,primary_metric,accuracy,f1_weighted,precision_weighted,recall_weighted,rmse,mae,r2,error
2026-05-18T21:56:02+00:00,treatment_weather_augmented,sought_treatment,classification,5,Ridge_alpha1,44,588,147,42,complete,0.029834985733032227,0.7756569774035799,0.7755102040816326,0.7756569774035799,0.7758757234236978,0.7755102040816326,,,,
2026-05-18T21:56:02+00:00,treatment_weather_augmented,sought_treatment,classification,6,Ridge_alpha10,44,588,147,42,complete,0.02579808235168457,0.782312925170068,0.782312925170068,0.782312925170068,0.782312925170068,0.782312925170068,,,,
2026-05-18T21:56:02+00:00,treatment_weather_augmented,sought_treatment,classification,7,SGDLogistic_alpha0001,44,588,147,42,complete,0.061697959899902344,0.7117918134995933,0.7142857142857143,0.7117918134995933,0.7136215198981568,0.7142857142857143,,,,
2026-05-18T21:56:02+00:00,treatment_weather_augmented,sought_treatment,classification,8,SGDLogistic_alpha001,44,588,147,42,complete,0.03997802734375,0.7533527696793003,0.7551020408163265,0.7533527696793003,0.7866655136630923,0.7551020408163265,,,,
2026-05-18T21:56:02+00:00,treatment_weather_augmented,sought_treatment,classification,9,LinearSVC_C0.5,44,588,147,42,complete,0.02781820297241211,0.7756569774035799,0.7755102040816326,0.7756569774035799,0.7758757234236978,0.7755102040816326,,,,
2026-05-18T21:56:02+00:00,treatment_weather_augmented,sought_treatment,classification,10,LinearSVC_C1,44,588,147,42,complete,0.02942824363708496,0.7892535242276053,0.7891156462585034,0.7892535242276053,0.7894646664636004,0.7891156462585034,,,,
2026-05-18T21:56:02+00:00,treatment_weather_augmented,sought_treatment,classification,11,KNN_k5,44,588,147,42,complete,0.022119998931884766,0.6607171296612291,0.6598639455782312,0.6607171296612291,0.6637641723356009,0.6598639455782312,,,,
2026-05-18T21:56:02+00:00,treatment_weather_augmented,sought_treatment,classification,12,KNN_k15,44,588,147,42,complete,0.02199387550354004,0.6145090136702793,0.6190476190476191,0.6145090136702793,0.6157770800627944,0.6190476190476191,,,,
2026-05-18T21:56:02+00:00,treatment_weather_augmented,sought_treatment,classification,13,DecisionTree_depth4,44,588,147,42,complete,0.02487969398498535,0.7300565940661979,0.7346938775510204,0.7300565940661979,0.7374630301739323,0.7346938775510204,,,,
2026-05-18T21:56:02+00:00,treatment_weather_augmented,sought_treatment,classification,14,DecisionTree_depth8,44,588,147,42,complete,0.027471303939819336,0.752184365930894,0.7551020408163265,0.752184365930894,0.7565037003812514,0.7551020408163265,,,,
2026-05-18T21:56:02+00:00,treatment_weather_augmented,sought_treatment,classification,15,RandomForest_depth8,44,588,147,42,complete,0.2745630741119385,0.7815343004671749,0.782312925170068,0.7815343004671749,0.7819308368508694,0.782312925170068,,,,
2026-05-18T21:56:03+00:00,treatment_weather_augmented,sought_treatment,classification,16,RandomForest_full,44,588,147,42,complete,0.3986828327178955,0.7804128102854044,0.782312925170068,0.7804128102854044,0.783282859831263,0.782312925170068,,,,
2026-05-18T21:56:03+00:00,treatment_weather_augmented,sought_treatment,classification,17,ExtraTrees_depth8,44,588,147,42,complete,0.20802903175354004,0.7881213308558842,0.7891156462585034,0.7881213308558842,0.7889859718191509,0.7891156462585034,,,,
2026-05-18T21:56:03+00:00,treatment_weather_augmented,sought_treatment,classification,18,ExtraTrees_full,44,588,147,42,complete,0.3036201000213623,0.7744517392981993,0.7755102040816326,0.7744517392981993,0.7752184365930894,0.7755102040816326,,,,
2026-05-18T21:56:04+00:00,treatment_weather_augmented,sought_treatment,classification,19,GradientBoosting_lr005,44,588,147,42,complete,0.38385725021362305,0.7804128102854044,0.782312925170068,0.7804128102854044,0.783282859831263,0.782312925170068,,,,
2026-05-18T21:56:04+00:00,treatment_weather_augmented,sought_treatment,classification,20,HistGradientBoosting,44,588,147,42,complete,1.7337770462036133,0.7804128102854044,0.782312925170068,0.7804128102854044,0.783282859831263,0.782312925170068,,,,
2026-05-18T21:56:06+00:00,burnout_index_non_weather,burnout_index,regression,1,DummyMean,21,80000,20000,42,complete,0.45946598052978516,-5.774028422500521e-05,,,,,1.944912301508149,1.5925049471215897,-5.774028422500521e-05,
2026-05-18T21:56:06+00:00,burnout_index_non_weather,burnout_index,regression,2,LinearRegression,21,80000,20000,42,complete,0.47585082054138184,0.7816391337076921,,,,,0.9088137512991274,0.7299937603485385,0.7816391337076921,
2026-05-18T21:56:07+00:00,burnout_index_non_weather,burnout_index,regression,3,Ridge_alpha1,21,80000,20000,42,complete,0.36566710472106934,0.7816395967148267,,,,,0.9088127877851949,0.7299951906809654,0.7816395967148267,
2026-05-18T21:56:07+00:00,burnout_index_non_weather,burnout_index,regression,4,Ridge_alpha10,21,80000,20000,42,complete,0.3872029781341553,0.7816428866297799,,,,,0.9088059414705768,0.7300097429340769,0.7816428866297799,
2026-05-18T21:56:07+00:00,burnout_index_non_weather,burnout_index,regression,5,Lasso_alpha0001,21,80000,20000,42,complete,0.8390800952911377,0.7816664408378877,,,,,0.9087569236454913,0.7299439182955214,0.7816664408378877,
2026-05-18T21:56:08+00:00,burnout_index_non_weather,burnout_index,regression,6,Lasso_alpha001,21,80000,20000,42,complete,0.42835092544555664,0.7817603699295187,,,,,0.9085614248518593,0.7297721871422845,0.7817603699295187,
2026-05-18T21:56:09+00:00,burnout_index_non_weather,burnout_index,regression,7,ElasticNet_alpha001,21,80000,20000,42,complete,1.6258199214935303,0.78171335280604,,,,,0.908659288938612,0.7299342604728217,0.78171335280604,
2026-05-18T21:56:10+00:00,burnout_index_non_weather,burnout_index,regression,8,ElasticNet_alpha01,21,80000,20000,42,complete,0.5825369358062744,0.77765380377673,,,,,0.9170696851170413,0.738369314346893,0.77765380377673,
2026-05-18T21:56:11+00:00,burnout_index_non_weather,burnout_index,regression,9,SGDReg_alpha0001,21,80000,20000,42,complete,0.5014426708221436,0.7808890160356805,,,,,0.9103734007184396,0.7312630959067424,0.7808890160356805,
2026-05-18T21:56:11+00:00,burnout_index_non_weather,burnout_index,regression,10,SGDReg_alpha001,21,80000,20000,42,complete,0.5373830795288086,0.7808452586125504,,,,,0.9104642989580987,0.7314942478113955,0.7808452586125504,
2026-05-18T21:56:12+00:00,burnout_index_non_weather,burnout_index,regression,11,LinearSVR_C0.5,21,80000,20000,42,complete,1.7980749607086182,0.781554311993717,,,,,0.9089902473369859,0.7293166787641919,0.781554311993717,
2026-05-18T21:56:14+00:00,burnout_index_non_weather,burnout_index,regression,12,LinearSVR_C1,21,80000,20000,42,complete,3.2044308185577393,0.7815534629066134,,,,,0.9089920139343342,0.7293626106830753,0.7815534629066134,
2026-05-18T21:56:17+00:00,burnout_index_non_weather,burnout_index,regression,13,KNNReg_k5,21,80000,20000,42,complete,2.1769909858703613,0.5550540922562239,,,,,1.2973020186435762,1.030498293858469,0.5550540922562239,
2026-05-18T21:56:19+00:00,burnout_index_non_weather,burnout_index,regression,14,KNNReg_k15,21,80000,20000,42,complete,2.5289721488952637,0.5819231238121259,,,,,1.257521905882681,1.008545832742966,0.5819231238121259,
2026-05-18T21:56:22+00:00,burnout_index_non_weather,burnout_index,regression,15,DecisionTreeReg_depth6,21,80000,20000,42,complete,0.9307360649108887,0.725538178484199,,,,,1.0188927126798808,0.8145349528992594,0.725538178484199,
2026-05-18T21:56:23+00:00,burnout_index_non_weather,burnout_index,regression,16,RandomForestReg_depth8,21,80000,20000,42,complete,12.325252056121826,0.7599950004900617,,,,,0.9527909638824971,0.7622302168055273,0.7599950004900617,
2026-05-18T21:56:35+00:00,burnout_index_non_weather,burnout_index,regression,17,RandomForestReg_full,21,80000,20000,42,complete,31.547205924987793,0.7855860664030011,,,,,0.9005627673614591,0.7201238969473094,0.7855860664030011,
2026-05-18T21:57:06+00:00,burnout_index_non_weather,burnout_index,regression,18,ExtraTreesReg_depth8,21,80000,20000,42,complete,9.735473871231079,0.7552369815360582,,,,,0.9621889955758868,0.7719717036368489,0.7552369815360582,
2026-05-18T21:57:16+00:00,burnout_index_non_weather,burnout_index,regression,19,GradientBoostingReg,21,80000,20000,42,complete,26.022747039794922,0.7584651558622949,,,,,0.9558227897051423,0.7718970685053662,0.7584651558622949,
2026-05-18T21:57:42+00:00,burnout_index_non_weather,burnout_index,regression,20,HistGradientBoostingReg,21,80000,20000,42,complete,5.631730079650879,0.7938052716439359,,,,,0.8831333070527022,0.708394136876037,0.7938052716439359,
2026-05-18T21:57:48+00:00,burnout_index_weather_augmented,burnout_index,regression,1,DummyMean,23,80000,20000,42,complete,0.4724552631378174,-5.774028422500521e-05,,,,,1.944912301508149,1.5925049471215897,-5.774028422500521e-05,
2026-05-18T21:57:48+00:00,burnout_index_weather_augmented,burnout_index,regression,2,LinearRegression,23,80000,20000,42,complete,0.5532772541046143,0.7817796500937075,,,,,0.9085212909853764,0.7298065206539877,0.7817796500937075,
2026-05-18T21:57:49+00:00,burnout_index_weather_augmented,burnout_index,regression,3,Ridge_alpha1,23,80000,20000,42,complete,0.3968241214752197,0.7817801291811776,,,,,0.9085202936874484,0.7298080284487294,0.7817801291811776,
2026-05-18T21:57:49+00:00,burnout_index_weather_augmented,burnout_index,regression,4,Ridge_alpha10,23,80000,20000,42,complete,0.39920783042907715,0.781783562848463,,,,,0.9085131459225119,0.7298239105632913,0.781783562848463,
2026-05-18T21:57:50+00:00,burnout_index_weather_augmented,burnout_index,regression,5,Lasso_alpha0001,23,80000,20000,42,complete,0.956613302230835,0.7818079382383678,,,,,0.9084624027683438,0.7297555841808888,0.7818079382383678,
2026-05-18T21:57:51+00:00,burnout_index_weather_augmented,burnout_index,regression,6,Lasso_alpha001,23,80000,20000,42,complete,0.5055141448974609,0.7819074376421551,,,,,0.9082552417605547,0.7295893247635209,0.7819074376421551,
2026-05-18T21:57:51+00:00,burnout_index_weather_augmented,burnout_index,regression,7,ElasticNet_alpha001,23,80000,20000,42,complete,1.8449902534484863,0.7818586202457876,,,,,0.9083568870775007,0.7297498866861188,0.7818586202457876,
2026-05-18T21:57:53+00:00,burnout_index_weather_augmented,burnout_index,regression,8,ElasticNet_alpha01,23,80000,20000,42,complete,0.6623930931091309,0.7777937716266901,,,,,0.9167809900967053,0.7381447729540268,0.7777937716266901,
2026-05-18T21:57:54+00:00,burnout_index_weather_augmented,burnout_index,regression,9,SGDReg_alpha0001,23,80000,20000,42,complete,0.5634429454803467,0.7810219426269933,,,,,0.9100972137608765,0.7311629174708482,0.7810219426269933,
2026-05-18T21:57:54+00:00,burnout_index_weather_augmented,burnout_index,regression,10,SGDReg_alpha001,23,80000,20000,42,complete,0.5732231140136719,0.7809794630084237,,,,,0.9101854844949466,0.7314003924285818,0.7809794630084237,
2026-05-18T21:57:55+00:00,burnout_index_weather_augmented,burnout_index,regression,11,LinearSVR_C0.5,23,80000,20000,42,complete,2.157012939453125,0.781695943601407,,,,,0.9086955227630613,0.7291549151085032,0.781695943601407,
2026-05-18T21:57:57+00:00,burnout_index_weather_augmented,burnout_index,regression,12,LinearSVR_C1,23,80000,20000,42,complete,3.7556161880493164,0.7817341839429428,,,,,0.9086159311384534,0.729049787811506,0.7817341839429428,
2026-05-18T21:58:01+00:00,burnout_index_weather_augmented,burnout_index,regression,13,KNNReg_k5,23,80000,20000,42,complete,2.426445960998535,0.5187279197416783,,,,,1.349220152682399,1.0749258248928357,0.5187279197416783,
2026-05-18T21:58:03+00:00,burnout_index_weather_augmented,burnout_index,regression,14,KNNReg_k15,23,80000,20000,42,complete,2.6584298610687256,0.5549313156278921,,,,,1.29748099251305,1.0454393846952026,0.5549313156278921,
2026-05-18T21:58:06+00:00,burnout_index_weather_augmented,burnout_index,regression,15,DecisionTreeReg_depth6,23,80000,20000,42,complete,1.01292085647583,0.7255879563034096,,,,,1.0188003126571623,0.8144687757944737,0.7255879563034096,
2026-05-18T21:58:07+00:00,burnout_index_weather_augmented,burnout_index,regression,16,RandomForestReg_depth8,23,80000,20000,42,complete,13.708430051803589,0.760002102661429,,,,,0.9527768663954067,0.7623393461746453,0.760002102661429,
2026-05-18T21:58:21+00:00,burnout_index_weather_augmented,burnout_index,regression,17,RandomForestReg_full,23,80000,20000,42,complete,34.44593691825867,0.786615242909249,,,,,0.8983988386961985,0.7187322789886983,0.786615242909249,
2026-05-18T21:58:55+00:00,burnout_index_weather_augmented,burnout_index,regression,18,ExtraTreesReg_depth8,23,80000,20000,42,complete,11.10985803604126,0.7549760538004846,,,,,0.9627017260578055,0.7725390834168117,0.7549760538004846,
2026-05-18T21:59:06+00:00,burnout_index_weather_augmented,burnout_index,regression,19,GradientBoostingReg,23,80000,20000,42,complete,28.82544708251953,0.7584540833099638,,,,,0.9558446980898445,0.7719288134694104,0.7584540833099638,
2026-05-18T21:59:35+00:00,burnout_index_weather_augmented,burnout_index,regression,20,HistGradientBoostingReg,23,80000,20000,42,complete,5.623483896255493,0.7958401623394091,,,,,0.8787647775460097,0.7054090917200931,0.7958401623394091,
